Player,Offense,Defense,GP,Name,Squad,Viable
"Kekoa",,,120768,Phasma,"Phasma zFOTP FOSFTP zFOST zKylo",0
"Steroids USM",,,184420,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Steroids USM",,,185666,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zNinth Sister",1
"Steroids USM",,,125844,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Steroids USM",1,1,164179,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"Steroids USM",,,168767,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Steroids USM",1,1,166721,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zResistance Hero Poe, zResistance Hero Finn",1
"Steroids USM",0,1,123832,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"Steroids USM",1,1,139259,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Steroids USM",,,661845,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"Steroids USM",,,164492,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Steroids USM",,,539746,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Steroids USM",1,0,160002,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"Steroids USM",,,353244,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Steroids USM",,,521462,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Steroids USM",0,1,122728,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Steroids USM",0,1,142971,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Steroids USM",1,0,140201,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"Steroids USM",,,113430,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Scarif zPao zCara Dune",1
"Steroids USM",,,140950,Disintegration,"Aurra zGreef Karga, Boba zzBossk zThe Mandalorian",1
"Steroids USM",1,1,82508,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Steroids USM",1,0,154517,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Steroids USM",0,1,149824,BH,"zzJango zIG-88 Cad Dengar zNest",1
"Steroids USM",1,0,134827,Troopers,"zVeers zStarck zzMoff Gideon, Shoretrooper zStormtrooper",1
"Steroids USM",0,1,114039,Phoenix,"zHera zZeb zKanan zSabine zEzra",1
"Steroids USM",1,0,126263,Wiggs,"Wedge Biggs zFulcrum zzC-3PO Leia",1
"Steroids USM",1,1,116361,Rogue1,"zzJyn Chirrut Baze zK-2SO zCassian",1
"Steroids USM",,,131470,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Steroids USM",1,0,122451,zMaul,"zDarth Maul, zSidious Sith Assassin, zSavage Sith Marauder",1
"Steroids USM",1,0,79189,Jawas,"Nebit G9, Jawa Engineer, Jawa Scavenger G9, Jawa Dathcha G9",1
"oh poodoo",,,174323,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"oh poodoo",,,177693,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"oh poodoo",1,1,161581,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"oh poodoo",,,164753,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"oh poodoo",1,1,161516,GL Rey,"zzzzzzRey zzJTR zzR2-D2 zResistance Hero Poe, zResistance Hero Finn",1
"oh poodoo",0,1,92524,Qira,"Qira L3-37 zVandor Chewbacca, zMission Zaalbar",1
"oh poodoo",1,1,129798,NS,"zzMT zzAV zDaka Zombie Spirit",1
"oh poodoo",,,601769,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"oh poodoo",,,154814,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"oh poodoo",,,512367,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"oh poodoo",,,321672,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"oh poodoo",,,468315,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"oh poodoo",0,1,100935,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"oh poodoo",0,1,133798,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"oh poodoo",1,0,125025,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"oh poodoo",,,116762,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Scarif zPao zCara Dune",1
"oh poodoo",1,0,146060,CLS,"zzzCLS zHan zzChewbacca zChewpio zzC-3PO",1
"oh poodoo",1,1,80876,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"oh poodoo",1,0,151873,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"oh poodoo",0,1,154780,BH,"zzBossk zZam zzJango Dengar zBoba",1
"oh poodoo",1,0,111760,Troopers,"zVeers zStarck Shoretrooper zIden Versio, zStormtrooper",1
"oh poodoo",0,1,86595,Phoenix,"zHera Zeb G8, Kanan G8, zSabine G8, zEzra",1
"oh poodoo",1,1,94076,Rogue1,"zzJyn Chirrut Baze K-2SO G8, zCassian",1
"oh poodoo",,,126784,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"oh poodoo",,,123154,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, zNest zIG-11 zKuiil",1
"oh poodoo",,,120333,Phasma,"Phasma zFOTP FOSFTP zFOST zKylo",0
"oh poodoo",1,0,56995,Jawas,"Nebit G7, Jawa Engineer G7, Jawa Scavenger G9, Jawa G7, Dathcha G9",0
"BigWetMelons USM",,,176634,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"BigWetMelons USM",,,179596,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"BigWetMelons USM",,,125402,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"BigWetMelons USM",1,1,159910,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"BigWetMelons USM",,,166852,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"BigWetMelons USM",1,1,164122,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zResistance Hero Poe, zResistance Hero Finn",1
"BigWetMelons USM",0,1,104366,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"BigWetMelons USM",1,1,122776,NS,"zzMT zzAV zDaka Zombie Spirit",1
"BigWetMelons USM",,,633151,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"BigWetMelons USM",,,161527,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"BigWetMelons USM",,,508302,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"BigWetMelons USM",,,334858,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"BigWetMelons USM",,,438187,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"BigWetMelons USM",0,1,110741,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"BigWetMelons USM",0,1,143705,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"BigWetMelons USM",1,0,129368,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"BigWetMelons USM",,,129299,Disintegration,"Aurra zzGreef Karga, zBoba zzBossk zThe Mandalorian",1
"BigWetMelons USM",,,108152,Mon Mothma,"zzMon Mothma, Chirrut Wedge Biggs zCara Dune",1
"BigWetMelons USM",1,0,153891,CLS,"zzzCLS zHan zzChewbacca zChewpio zzC-3PO",1
"BigWetMelons USM",1,1,77644,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket G9, Logray G9",1
"BigWetMelons USM",1,0,151549,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"BigWetMelons USM",0,1,151101,BH,"zzJango zZam zIG-88 zDengar zNest",1
"BigWetMelons USM",1,0,118165,Troopers,"zVeers zStarck Range Trooper, DT Shoretrooper",1
"BigWetMelons USM",0,1,81224,Phoenix,"Hera Zeb G8, Kanan G8, Sabine zEzra",1
"BigWetMelons USM",,,127845,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"BigWetMelons USM",1,0,116127,zMaul,"zDarth Maul, zSidious Sith Assassin, zSavage Sith Marauder",1
"BigWetMelons USM",1,0,68997,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa G9, Dathcha G9",1
"Uberberserker",,,171098,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Uberberserker",1,1,154897,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Uberberserker",,,166732,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Uberberserker",,,584979,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Uberberserker",,,158325,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Uberberserker",,,503166,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Uberberserker",1,0,148652,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zOld Ben",1
"Uberberserker",,,326252,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Uberberserker",,,440949,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Uberberserker",0,1,101202,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Uberberserker",0,1,125893,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Uberberserker",,,121849,Mon Mothma,"zzMon Mothma, Wedge Biggs Bistan Cassian",1
"Uberberserker",1,1,79350,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray G9",1
"Uberberserker",1,0,140508,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Uberberserker",0,1,146757,BH,"zzBossk zIG-88 zJango zDengar zBoba",1
"Uberberserker",1,1,92174,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"Uberberserker",1,0,123476,Troopers,"zVeers zStarck zzAdmiral Piett, Moff Gideon, zDark Trooper",1
"Uberberserker",0,1,78472,Phoenix,"Hera Zeb G8, Kanan G8, Sabine G8, Ezra",1
"Uberberserker",1,0,110626,EP (Counter, Rebel),"zzEP Shoretrooper G9, Krennic DT G8, zzWampa",1
"Uberberserker",1,0,22137,NestSolo (Counter),"zNest",1
"Uberberserker",1,0,15667,SionSolo (Counter),"Sion G9",1
"Uberberserker",,,120493,Phasma,"Phasma zFOTP FOSFTP zFOST zKylo",0
"Uberberserker",1,1,80217,NS,"zMT G8, zAV Daka G9, Zombie Spirit G8",0
"Uberberserker",1,0,123409,zMaul,"Darth Maul, Dooku zSidious Sith Empire Trooper, Sith Marauder",0
"Uberberserker",1,1,77461,Rogue1,"Jyn Chirrut G8, Baze G8, zzAdmiral Raddus 6*, K-2SO G8",0
"Uberberserker",1,0,41470,Jawas,"Nebit G6, Jawa Engineer G7, Jawa Scavenger G4, Jawa G7, Dathcha G6",0
"OK Booomer",,,181763,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"OK Booomer",,,185687,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zNinth Sister",1
"OK Booomer",,,127237,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"OK Booomer",1,1,165240,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"OK Booomer",,,168708,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"OK Booomer",0,1,103084,Qira,"zQira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"OK Booomer",1,1,164108,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zResistance Hero Poe, zResistance Hero Finn",1
"OK Booomer",1,1,131701,NS,"zzMT zzAV zDaka Zombie Spirit",1
"OK Booomer",,,675908,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"OK Booomer",,,160067,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"OK Booomer",,,527509,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"OK Booomer",1,0,157829,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"OK Booomer",,,319908,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"OK Booomer",,,509957,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"OK Booomer",0,1,103036,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"OK Booomer",0,1,140990,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"OK Booomer",1,0,135054,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"OK Booomer",,,112322,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Scarif zPao zCara Dune",1
"OK Booomer",1,1,87077,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"OK Booomer",1,0,155212,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"OK Booomer",0,1,158903,BH,"zzBossk zIG-88 Cad Dengar zBoba",1
"OK Booomer",0,1,149992,BH,"zzJango zZam zzGreef Karga, Boba Fett, Scion of Jango, zNest",1
"OK Booomer",1,0,132823,Troopers,"zVeers zStarck Shoretrooper zIden Versio, zStormtrooper",1
"OK Booomer",0,1,106511,Phoenix,"zHera Zeb zKanan zSabine zEzra",1
"OK Booomer",1,0,104880,Wiggs,"Wedge Biggs Fulcrum G8, zzC-3PO Leia",1
"OK Booomer",1,1,110812,Rogue1,"zzJyn Chirrut Baze K-2SO G9, zCassian",1
"OK Booomer",,,131391,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"OK Booomer",1,0,74230,Jawas,"Nebit Jawa Engineer, Jawa Scavenger G9, Jawa G9, Dathcha G9",1
"OK Booomer",1,0,114051,zMaul,"Darth Maul, zSidious Sith Assassin, Savage Sith Marauder",0
"MINI Regal Eagle",,,177846,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"MINI Regal Eagle",,,179123,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"MINI Regal Eagle",1,1,159801,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"MINI Regal Eagle",,,169670,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"MINI Regal Eagle",1,1,163704,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zHoldo zResistance Hero Finn",1
"MINI Regal Eagle",0,1,86567,Qira,"Qira G8, L3-37 G8, zVandor Chewbacca, zMission zZaalbar",1
"MINI Regal Eagle",,,606402,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"MINI Regal Eagle",1,1,120155,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"MINI Regal Eagle",,,521882,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"MINI Regal Eagle",,,319650,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"MINI Regal Eagle",,,138502,JKL,"zzJKL zzzJKR zzHYoda Old Ben, Aayla",1
"MINI Regal Eagle",,,498429,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"MINI Regal Eagle",0,1,106604,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MINI Regal Eagle",0,1,135423,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"MINI Regal Eagle",1,0,122829,Traya,"zzTraya zzDN zSion zzEP Sith Empire Trooper",1
"MINI Regal Eagle",,,107898,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Scarif zPao zCara Dune",1
"MINI Regal Eagle",1,0,154296,CLS,"zzzCLS zHan zzChewbacca zChewpio zzC-3PO",1
"MINI Regal Eagle",,,123845,Disintegration,"Aurra zzGreef Karga, zBoba zzBossk zzThe Mandalorian",1
"MINI Regal Eagle",1,1,91596,Ewoks,"zChirpa Elder zPaploo zWicket zLogray G9",1
"MINI Regal Eagle",1,0,151453,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"MINI Regal Eagle",0,1,145193,BH,"zzJango zZam zIG-88 Cad zDengar",1
"MINI Regal Eagle",1,0,111055,Troopers,"zVeers zStarck zMoff Gideon, Range Trooper, zDark Trooper",1
"MINI Regal Eagle",0,1,92095,Phoenix,"zHera Zeb G8, Kanan G8, Sabine zEzra",1
"MINI Regal Eagle",1,1,110129,Rogue1,"zzJyn Chirrut Baze G8, zK-2SO zCassian",1
"MINI Regal Eagle",,,123478,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",0
"MINI Regal Eagle",,,77241,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper G8, Magma G7, DT",0
"MINI Regal Eagle",,,121974,Bad Batch,"zHunter zEcho zzOmega G9, zTech zWrecker",0
"MINI Regal Eagle",1,0,67226,Jawas,"Nebit G7, Jawa Engineer G7, Jawa Scavenger G7, Jawa Dathcha G7",0
"Abo",,,173580,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Abo",,,171433,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"Abo",1,1,157318,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Abo",,,157956,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Abo",1,1,160534,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zResistance Hero Poe, zResistance Hero Finn",1
"Abo",1,1,109737,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Abo",,,586399,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Abo",,,516152,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Abo",,,307399,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Abo",,,142757,JKL,"zzJKL zzzJKR zzHYoda zzOld Ben, Aayla",1
"Abo",,,469820,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Abo",0,1,89949,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Abo",0,1,130832,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Abo",1,0,111697,Traya,"zzTraya DN zSion zzEP Sith Empire Trooper",1
"Abo",,,104587,Mon Mothma,"zzMon Mothma, Bistan Scarif zPao zCara Dune",1
"Abo",,,128776,Disintegration,"Aurra zzGreef Karga, Boba zzBossk zThe Mandalorian",1
"Abo",1,0,142718,CLS,"zzzCLS zHan zChewbacca zChewpio zC-3PO",1
"Abo",1,1,80162,Ewoks,"zChirpa Elder Paploo Wicket Logray G9",1
"Abo",1,0,151854,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Abo",1,1,90930,Carth,"zCarth Onasi, Mission Zaalbar zJuhani Canderous",1
"Abo",1,0,100058,Troopers,"zVeers Starck zMoff Gideon, DT Shoretrooper",1
"Abo",0,1,85902,Phoenix,"Hera Zeb G8, Kanan G8, Sabine zEzra",1
"Abo",1,1,102832,Rogue1,"zJyn Chirrut Baze K-2SO G8, Cassian",1
"Abo",,,125381,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Abo",1,0,24910,NestSolo (Counter),"zNest",1
"Abo",,,122836,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",0
"Abo",0,1,136068,BH,"zJango zZam Fennec Shand, Dengar Greedo",0
"Abo",1,0,72511,Jawas,"Nebit G7, Jawa Engineer G8, Jawa Scavenger G7, Jawa Dathcha G9",0
"SammyJankis",,,180675,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"SammyJankis",,,174797,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"SammyJankis",,,122796,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"SammyJankis",1,1,158654,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"SammyJankis",,,168752,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"SammyJankis",1,1,163231,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zResistance Hero Poe, zResistance Hero Finn",1
"SammyJankis",1,1,110107,NS,"zzMT zzAV zDaka Zombie Spirit",1
"SammyJankis",,,622532,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"SammyJankis",,,160596,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"SammyJankis",,,517842,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"SammyJankis",,,323896,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"SammyJankis",,,464727,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"SammyJankis",0,1,103966,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"SammyJankis",0,1,138017,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"SammyJankis",1,0,127737,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"SammyJankis",,,135640,Disintegration,"Aurra G9, zzGreef Karga, zBoba zzBossk zzThe Mandalorian",1
"SammyJankis",1,0,146494,CLS,"zzzCLS zHan zzChewbacca zChewpio zzC-3PO",1
"SammyJankis",,,124831,Mon Mothma,"zzMon Mothma, Wedge Biggs Bistan zCassian",1
"SammyJankis",1,1,84273,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"SammyJankis",1,0,151965,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"SammyJankis",1,1,94447,Carth,"zCarth Onasi, zMission zZaalbar Juhani G9, zCanderous",1
"SammyJankis",0,1,146004,BH,"zzJango zZam zFennec Shand, zDengar zNest",1
"SammyJankis",1,0,118745,Troopers,"zVeers zStarck zMoff Gideon, Range Trooper, zDark Trooper",1
"SammyJankis",0,1,82674,Phoenix,"Hera Zeb G8, Kanan G8, Sabine G8, zEzra",1
"SammyJankis",1,1,82350,Rogue1,"Jyn Chirrut G9, Baze G9, K-2SO G9, Pao G8",1
"SammyJankis",1,0,71803,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G9, Jawa G9, Dathcha G9",1
"Maxminus",,,174326,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Maxminus",,,179506,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"Maxminus",1,1,158474,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Maxminus",,,163202,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Maxminus",1,1,123495,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Maxminus",,,609252,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"Maxminus",,,161893,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zBarriss",1
"Maxminus",,,515910,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Maxminus",1,0,150613,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"Maxminus",,,325710,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Maxminus",,,414374,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Maxminus",0,1,104848,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Maxminus",0,1,133195,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Maxminus",1,0,132697,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"Maxminus",,,111284,Mon Mothma,"zzMon Mothma, Wedge Biggs Scarif zCara Dune",1
"Maxminus",1,1,149617,Revan Offense,"zzzJKR zzGMY zzHYoda zJolee zJKA",1
"Maxminus",1,1,84470,Ewoks,"zChirpa Elder Paploo Wicket zLogray",1
"Maxminus",1,0,151429,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Maxminus",0,1,153654,BH,"zzBossk zZam zzJango Dengar zBoba",1
"Maxminus",1,1,103220,Carth,"zCarth Onasi, Mission zZaalbar zJuhani Canderous",1
"Maxminus",0,1,77137,Phoenix,"Hera G8, Zeb G8, Kanan G8, Chopper G8, zEzra",1
"Maxminus",,,130261,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
